NUM_VENDA,ID_LAN,NUM_DOCUMENTO,COD_COLIGADA,COD_EMPREENDIMENTO,CODTDO,ChaveCliente,DATAVENCIMENTO,DATABAIXA,VALOR_LIQUIDO,VALORBAIXA,SALDO,CM,STATUS_PAGAMENTO,DIAS_ATRASO,FAIXA_ATRASO,ENCARGOS
96202,100595,DOC-3979,44,286,67,2-7545,2026-08-25,2026-08-27,1441.37,753.53,687.84,0.45,Baixado parcialmente,2,Fase 1 - 01 a 29 dias,29.93
68286,100596,DOC-3141,16,529,20,3-7186,2026-06-15,,3167.55,0.00,3167.55,107.40,Em Aberto,90,Fase 3 - 61 a 90 dias,179.36
67644,100597,DOC-2351,37,699,39,3-6183,2025-05-10,2025-09-07,856.69,856.69,0.00,24.18,Baixado,120,Fase 4 - 91+ dias,47.33
79614,100598,DOC-7226,56,720,39,2-5321,2024-10-15,2024-12-26,1189.45,1189.45,0.00,12.42,Baixado,72,Fase 3 - 61 a 90 dias,54.34
98149,100599,DOC-7383,49,893,20,6-3528,2025-01-15,2025-02-03,4079.96,4079.96,0.00,17.56,Baixado,19,Fase 1 - 01 a 29 dias,123.49
90472,100600,DOC-4270,9,735,20,5-3387,2024-09-25,2024-10-31,6521.07,6521.07,0.00,60.20,Baixado,36,Fase 2 - 30 a 60 dias,200.84
33152,100601,DOC-1573,2,834,20,5-4162,2026-08-20,2026-08-23,6094.59,2992.35,3102.24,4.17,Baixado parcialmente,3,Fase 1 - 01 a 29 dias,128.32
52375,100602,DOC-3318,44,762,67,2-4974,2025-04-25,2025-07-16,1376.48,1376.48,0.00,34.81,Baixado,82,Fase 3 - 61 a 90 dias,63.10
30319,100603,DOC-1666,19,913,20,4-1515,2026-05-10,2026-05-15,5346.01,2709.18,2636.83,3.99,Baixado parcialmente,5,Fase 1 - 01 a 29 dias,110.62
42179,100604,DOC-8595,37,839,18,5-7617,2024-09-10,2025-02-03,2744.17,2744.17,0.00,62.76,Baixado,146,Fase 4 - 91+ dias,193.94
70057,100605,DOC-4777,9,684,20,2-4557,2026-04-10,,2038.62,0.00,2038.62,43.17,Em Aberto,156,Fase 4 - 91+ dias,128.88
32854,100606,DOC-9468,9,684,18,4-8407,2026-07-20,2026-08-26,1974.05,573.67,1400.38,15.69,Baixado parcialmente,37,Fase 2 - 30 a 60 dias,63.14
68971,100607,DOC-1378,44,286,20,3-9986,2025-12-15,2026-02-23,5413.30,5413.30,0.00,149.93,Baixado,70,Fase 3 - 61 a 90 dias,204.55
15948,100608,DOC-9876,8,670,18,7-5805,2024-03-28,2025-04-26,1586.05,698.58,887.47,100.65,Baixado parcialmente,394,Fase 4 - 91+ dias,232.67
28423,100609,DOC-5880,44,762,71,2-9134,2024-05-28,2024-06-04,732.51,732.51,0.00,1.00,Baixado,7,Fase 1 - 01 a 29 dias,16.93
41017,100610,DOC-1615,17,363,18,7-4702,2026-06-15,2026-07-19,1334.43,472.45,861.98,7.69,Baixado parcialmente,34,Fase 2 - 30 a 60 dias,46.07
99247,100611,DOC-5199,47,100,67,4-5557,2026-06-10,,1019.94,0.00,1019.94,18.03,Em Aberto,95,Fase 4 - 91+ dias,59.09
91084,100612,DOC-1514,34,376,18,6-3328,2024-01-05,2024-03-06,3612.68,3612.68,0.00,32.79,Baixado,61,Fase 3 - 61 a 90 dias,163.31
82101,100613,DOC-4596,9,735,20,2-5314,2024-10-20,2024-10-29,3949.70,3949.70,0.00,6.10,Baixado,9,Fase 1 - 01 a 29 dias,94.95
70678,100614,DOC-9840,34,376,18,5-4576,2024-11-10,2026-02-12,2133.39,1394.74,738.65,306.29,Baixado parcialmente,459,Fase 4 - 91+ dias,320.79
43599,100615,DOC-3179,10,785,20,7-9298,2024-02-25,2024-03-01,1785.70,1785.70,0.00,3.05,Baixado,5,Fase 1 - 01 a 29 dias,42.73
79828,100616,DOC-6435,31,399,20,3-3301,2024-12-25,2025-01-10,4260.84,4260.84,0.00,24.83,Baixado,16,Fase 1 - 01 a 29 dias,106.73
55235,100617,DOC-5721,28,130,18,2-3866,2025-09-20,2025-12-12,3293.66,912.63,2381.03,62.48,Baixado parcialmente,83,Fase 3 - 61 a 90 dias,146.24
55235,100618,DOC-9870,28,130,18,2-3866,2024-12-20,2025-06-11,3537.79,3537.79,0.00,111.83,Baixado,173,Fase 4 - 91+ dias,256.39
82215,100619,DOC-6366,47,100,18,5-2654,2026-05-25,2026-06-12,4158.30,4158.30,0.00,18.76,Baixado,18,Fase 1 - 01 a 29 dias,117.77
17000,100620,DOC-8021,34,704,20,2-2951,2025-03-25,2025-04-01,4777.99,4777.99,0.00,9.94,Baixado,7,Fase 1 - 01 a 29 dias,121.52
60237,100621,DOC-5044,47,100,18,2-8359,2026-04-15,2026-06-18,3018.36,3018.36,0.00,57.98,Baixado,64,Fase 3 - 61 a 90 dias,120.30
67676,100622,DOC-4721,9,735,67,7-9298,2024-06-20,2024-07-22,909.34,909.34,0.00,9.47,Baixado,32,Fase 2 - 30 a 60 dias,28.82
55229,100623,DOC-2741,44,286,20,2-4421,2025-04-05,2026-07-24,3222.51,3222.51,0.00,298.16,Baixado,475,Fase 4 - 91+ dias,591.39
55597,100624,DOC-1570,17,363,18,4-1044,2025-11-10,2025-11-12,2073.06,628.42,1444.64,1.19,Baixado parcialmente,2,Fase 1 - 01 a 29 dias,42.93
43145,100625,DOC-8207,63,189,20,5-5390,2024-07-05,2024-07-14,3675.76,3675.76,0.00,11.58,Baixado,9,Fase 1 - 01 a 29 dias,94.20
22864,100626,DOC-9485,28,623,18,4-7628,2026-02-28,2026-05-22,4312.34,4312.34,0.00,57.12,Baixado,83,Fase 3 - 61 a 90 dias,235.07
79908,100627,DOC-9375,58,636,18,6-4539,2024-11-25,2025-01-18,1787.13,1787.13,0.00,38.03,Baixado,54,Fase 2 - 30 a 60 dias,71.15
59612,100628,DOC-9945,31,532,18,5-6557,2025-02-20,2025-02-21,3666.08,3666.08,0.00,1.27,Baixado,1,Fase 1 - 01 a 29 dias,80.30
35109,100629,DOC-9757,42,833,18,3-1548,2026-07-25,2026-08-04,1214.11,1214.11,0.00,2.99,Baixado,10,Fase 1 - 01 a 29 dias,27.10
77821,100630,DOC-5522,25,224,20,3-4583,2026-08-15,,1373.16,0.00,1373.16,14.76,Em Aberto,29,Fase 1 - 01 a 29 dias,40.12
37298,100631,DOC-1667,37,839,20,7-3422,2024-01-25,2024-01-25,5567.55,5567.55,0.00,0.00,Baixado,0,Fase 1 - 01 a 29 dias,0.00
67645,100632,DOC-1104,25,512,20,7-1211,2025-10-05,2025-10-15,5886.45,1775.32,4111.13,9.87,Baixado parcialmente,10,Fase 1 - 01 a 29 dias,133.86
15404,100633,DOC-8851,58,636,71,6-4257,2025-09-28,2025-10-03,588.52,588.52,0.00,0.50,Baixado,5,Fase 1 - 01 a 29 dias,11.72
29038,100634,DOC-7387,63,189,18,2-7935,2025-11-05,,2576.50,0.00,2576.50,238.33,Em Aberto,312,Fase 4 - 91+ dias,355.71
45804,100635,DOC-3571,51,312,18,5-4155,2024-07-25,2024-08-06,1389.92,1389.92,0.00,5.25,Baixado,12,Fase 1 - 01 a 29 dias,33.66
54633,100636,DOC-4999,44,286,18,5-1564,2024-02-25,2024-03-02,2468.53,2468.53,0.00,4.56,Baixado,6,Fase 1 - 01 a 29 dias,48.18
34745,100637,DOC-4477,47,100,20,3-5565,2025-09-15,2025-11-17,5756.24,5756.24,0.00,110.49,Baixado,63,Fase 3 - 61 a 90 dias,235.27
58946,100638,DOC-8288,10,387,20,7-2327,2026-06-10,2026-08-31,1917.27,1917.27,0.00,25.59,Baixado,82,Fase 3 - 61 a 90 dias,94.92
33645,100639,DOC-2687,31,532,39,4-5557,2025-01-10,2025-01-20,1168.27,1168.27,0.00,4.12,Baixado,10,Fase 1 - 01 a 29 dias,30.83
30319,100640,DOC-2817,19,913,20,4-1515,2026-09-10,2026-09-11,5419.05,5419.05,0.00,0.80,Baixado,1,Fase 1 - 01 a 29 dias,124.59
26387,100641,DOC-1047,2,834,71,3-6721,2024-11-05,2024-11-07,258.48,258.48,0.00,0.21,Baixado,2,Fase 1 - 01 a 29 dias,5.04
98807,100642,DOC-4166,2,834,18,4-4455,2024-12-25,2025-05-29,1067.05,1067.05,0.00,35.88,Baixado,155,Fase 4 - 91+ dias,84.49
25337,100643,DOC-2058,8,670,71,3-2627,2024-10-10,,561.30,0.00,561.30,133.80,Em Aberto,703,Fase 4 - 91+ dias,140.04
33333,100644,DOC-5143,28,623,18,5-2196,2025-09-10,2025-11-11,3720.96,3720.96,0.00,79.19,Baixado,62,Fase 3 - 61 a 90 dias,150.38
86348,100645,DOC-2935,63,189,18,3-5565,2024-01-10,2024-04-18,1243.68,1243.68,0.00,24.81,Baixado,99,Fase 4 - 91+ dias,64.41
18623,100646,DOC-4139,21,132,20,5-8900,2026-02-10,2026-02-22,2435.43,2435.43,0.00,11.59,Baixado,12,Fase 1 - 01 a 29 dias,64.33
47628,100647,DOC-6812,37,699,67,6-3822,2026-05-25,,1250.95,0.00,1250.95,20.30,Em Aberto,111,Fase 4 - 91+ dias,81.28
60592,100648,DOC-1614,10,387,18,5-8895,2024-02-05,,1824.59,0.00,1824.59,425.86,Em Aberto,951,Fase 4 - 91+ dias,524.51
18379,100649,DOC-5705,42,833,20,6-5468,2025-01-10,2025-05-13,1426.07,1426.07,0.00,56.42,Baixado,123,Fase 4 - 91+ dias,93.11
15035,100650,DOC-4848,16,658,39,4-1515,2026-08-20,,547.49,0.00,547.49,4.46,Em Aberto,24,Fase 1 - 01 a 29 dias,13.10
23470,100651,DOC-5647,44,286,20,6-7873,2026-07-28,2026-08-11,5117.64,5117.64,0.00,12.79,Baixado,14,Fase 1 - 01 a 29 dias,107.53
92020,100652,DOC-7226,8,670,20,2-1059,2025-06-25,2025-06-30,1266.03,1266.03,0.00,0.94,Baixado,5,Fase 1 - 01 a 29 dias,30.48
22348,100653,DOC-5271,21,132,67,2-4100,2026-01-15,2026-01-20,1104.42,1104.42,0.00,1.92,Baixado,5,Fase 1 - 01 a 29 dias,24.04
64432,100654,DOC-6688,10,387,18,6-4539,2025-02-05,2026-02-18,3508.83,3508.83,0.00,455.23,Baixado,378,Fase 4 - 91+ dias,574.83
62708,100655,DOC-1886,16,658,20,7-5628,2024-03-05,2024-09-15,5983.43,5983.43,0.00,325.66,Baixado,194,Fase 4 - 91+ dias,506.66
41435,100656,DOC-6752,2,834,20,5-3805,2024-09-10,2024-11-25,1431.93,790.08,641.85,35.50,Baixado parcialmente,76,Fase 3 - 61 a 90 dias,66.72
46715,100657,DOC-9912,25,224,20,7-3030,2025-09-05,2025-09-05,5761.12,5761.12,0.00,0.00,Baixado,0,Fase 1 - 01 a 29 dias,0.00
17000,100658,DOC-9168,34,704,20,2-2951,2024-04-25,,4778.97,0.00,4778.97,1342.20,Em Aberto,871,Fase 4 - 91+ dias,1414.71
20556,100659,DOC-9682,9,735,20,5-4207,2025-12-25,2026-02-05,1481.09,1481.09,0.00,18.74,Baixado,42,Fase 2 - 30 a 60 dias,54.16
78120,100660,DOC-9191,17,792,18,5-8477,2025-05-10,2025-08-08,3402.93,3402.93,0.00,68.68,Baixado,90,Fase 3 - 61 a 90 dias,177.61
45645,100661,DOC-5124,37,839,20,4-7405,2025-01-25,,3122.74,0.00,3122.74,690.46,Em Aberto,596,Fase 4 - 91+ dias,760.62
49901,100662,DOC-5801,42,689,20,3-8629,2025-05-15,,2947.17,0.00,2947.17,282.20,Em Aberto,486,Fase 4 - 91+ dias,587.16
90130,100663,DOC-1417,44,286,20,6-8069,2024-05-25,2025-06-18,4613.82,4613.82,0.00,559.83,Baixado,389,Fase 4 - 91+ dias,603.62
68696,100664,DOC-8751,23,927,20,6-2792,2024-09-20,2024-10-31,1771.86,1771.86,0.00,12.24,Baixado,41,Fase 2 - 30 a 60 dias,56.77
79619,100665,DOC-1357,28,130,18,3-9348,2025-06-25,2025-09-19,3677.12,3677.12,0.00,117.99,Baixado,86,Fase 3 - 61 a 90 dias,195.20
24725,100666,DOC-5291,16,658,20,3-3372,2026-06-28,,3264.93,0.00,3264.93,69.92,Em Aberto,77,Fase 3 - 61 a 90 dias,157.52
57444,100667,DOC-6780,25,512,71,7-8725,2026-02-05,,243.11,0.00,243.11,12.57,Em Aberto,220,Fase 4 - 91+ dias,19.57
81855,100668,DOC-9091,21,132,20,4-7562,2024-12-28,2026-02-25,4664.74,4664.74,0.00,492.04,Baixado,424,Fase 4 - 91+ dias,725.99
17089,100669,DOC-6013,25,224,20,4-7193,2025-06-28,2025-10-03,5357.31,5357.31,0.00,124.81,Baixado,97,Fase 4 - 91+ dias,302.12
35979,100670,DOC-6075,28,623,71,2-1365,2025-12-20,2025-12-22,572.65,572.65,0.00,0.19,Baixado,2,Fase 1 - 01 a 29 dias,10.73
59797,100671,DOC-3656,58,636,18,2-9134,2025-10-25,,4183.81,0.00,4183.81,341.50,Em Aberto,323,Fase 4 - 91+ dias,477.87
93376,100672,DOC-7543,9,735,39,3-5451,2024-01-10,2024-01-16,2050.60,1563.40,487.20,2.58,Baixado parcialmente,6,Fase 1 - 01 a 29 dias,44.25
43252,100673,DOC-6721,47,100,67,4-7427,2026-02-28,,1458.32,0.00,1458.32,50.27,Em Aberto,197,Fase 4 - 91+ dias,126.27
13780,100674,DOC-9130,10,785,18,7-9875,2026-03-15,2026-05-28,4285.91,2110.62,2175.29,114.18,Baixado parcialmente,74,Fase 3 - 61 a 90 dias,185.25
16089,100675,DOC-6525,34,704,20,2-9402,2024-05-05,2024-08-01,5136.40,5136.40,0.00,77.77,Baixado,88,Fase 3 - 61 a 90 dias,282.98
64304,100676,DOC-5523,19,858,20,2-5321,2024-05-10,2024-08-21,5051.91,5051.91,0.00,190.72,Baixado,103,Fase 4 - 91+ dias,266.29
82464,100677,DOC-4412,10,387,18,4-5620,2024-09-15,2024-10-11,1906.93,1596.22,310.71,14.02,Baixado parcialmente,26,Fase 1 - 01 a 29 dias,58.54
97970,100678,DOC-4560,51,312,71,4-7713,2024-10-25,2024-10-30,261.33,261.33,0.00,0.44,Baixado,5,Fase 1 - 01 a 29 dias,6.44
68062,100679,DOC-1359,31,532,18,2-4204,2025-05-20,2025-06-27,2997.81,2997.81,0.00,26.37,Baixado,38,Fase 2 - 30 a 60 dias,88.93
60138,100680,DOC-5404,19,858,18,2-8379,2024-09-15,2024-11-06,1850.13,1155.71,694.42,33.36,Baixado parcialmente,52,Fase 2 - 30 a 60 dias,68.13
33442,100681,DOC-8321,44,762,20,5-8900,2026-02-28,2026-05-29,5763.15,5763.15,0.00,139.45,Baixado,90,Fase 3 - 61 a 90 dias,280.97
96824,100682,DOC-5138,47,100,71,3-3006,2026-08-25,,699.68,0.00,699.68,4.93,Em Aberto,19,Fase 1 - 01 a 29 dias,19.44
48895,100683,DOC-4780,37,699,20,6-8749,2025-01-10,2025-01-24,2385.62,2385.62,0.00,4.58,Baixado,14,Fase 1 - 01 a 29 dias,52.46
45219,100684,DOC-7708,42,833,20,7-9641,2025-06-25,2025-06-26,4006.78,4006.78,0.00,0.65,Baixado,1,Fase 1 - 01 a 29 dias,75.29
41478,100685,DOC-7688,44,286,20,2-8130,2025-10-20,2025-10-23,4785.89,4008.88,777.01,5.45,Baixado parcialmente,3,Fase 1 - 01 a 29 dias,91.44
44933,100686,DOC-9376,34,376,20,2-4421,2024-03-15,2024-07-12,2589.17,1484.57,1104.60,97.46,Baixado parcialmente,119,Fase 4 - 91+ dias,139.44
70882,100687,DOC-9500,2,834,20,5-7925,2025-09-05,2025-12-27,6123.99,5015.09,1108.90,117.03,Baixado parcialmente,113,Fase 4 - 91+ dias,334.76
90187,100688,DOC-2329,9,735,20,4-7442,2025-08-25,2025-08-30,1564.98,1564.98,0.00,1.17,Baixado,5,Fase 1 - 01 a 29 dias,36.68
62359,100689,DOC-4610,23,927,18,3-4097,2026-03-25,2026-04-02,1436.72,1436.72,0.00,3.92,Baixado,8,Fase 1 - 01 a 29 dias,28.71
75340,100690,DOC-8763,31,399,18,2-4939,2026-04-25,2026-04-29,1586.52,1259.01,327.51,1.89,Baixado parcialmente,4,Fase 1 - 01 a 29 dias,36.48
15564,100691,DOC-3535,17,792,20,6-9700,2025-06-05,2025-09-15,2071.66,2071.66,0.00,59.69,Baixado,102,Fase 4 - 91+ dias,119.03
38641,100692,DOC-4389,44,762,71,7-4911,2025-02-10,,264.58,0.00,264.58,60.12,Em Aberto,580,Fase 4 - 91+ dias,50.56
84598,100693,DOC-7404,17,363,20,5-5269,2026-05-15,2026-05-26,2740.76,1527.56,1213.20,5.73,Baixado parcialmente,11,Fase 1 - 01 a 29 dias,59.00
80652,100694,DOC-1244,9,684,18,7-7084,2024-01-20,2024-06-28,2774.73,2774.73,0.00,177.24,Baixado,160,Fase 4 - 91+ dias,195.35
22979,100695,DOC-4484,10,387,71,5-8477,2024-05-25,2024-05-31,401.00,401.00,0.00,0.87,Baixado,6,Fase 1 - 01 a 29 dias,8.64
83012,100696,DOC-4388,10,785,18,5-6202,2025-10-25,2026-02-21,4298.88,4298.88,0.00,153.90,Baixado,119,Fase 4 - 91+ dias,291.25
15948,100697,DOC-2868,8,670,18,7-5805,2024-09-28,2024-11-09,1636.33,1636.33,0.00,24.90,Baixado,42,Fase 2 - 30 a 60 dias,54.78
84389,100698,DOC-3121,28,130,18,2-4328,2026-08-20,,2492.86,0.00,2492.86,20.44,Em Aberto,24,Fase 1 - 01 a 29 dias,64.28
30993,100699,DOC-5007,10,785,71,7-2911,2024-07-05,2024-08-02,226.22,226.22,0.00,1.35,Baixado,28,Fase 1 - 01 a 29 dias,6.91
70692,100700,DOC-7041,10,785,20,4-1044,2025-02-28,2025-08-14,5983.50,5983.50,0.00,193.98,Baixado,167,Fase 4 - 91+ dias,457.28
30368,100701,DOC-4989,56,720,20,7-5805,2025-05-28,2026-06-28,5216.13,5216.13,0.00,779.90,Baixado,396,Fase 4 - 91+ dias,826.32
69163,100702,DOC-7880,21,132,18,4-6173,2024-11-05,2024-11-14,1669.22,1669.22,0.00,5.91,Baixado,9,Fase 1 - 01 a 29 dias,37.90
24725,100703,DOC-6639,16,658,20,3-3372,2024-06-28,2024-09-26,3168.46,3168.46,0.00,48.04,Baixado,90,Fase 3 - 61 a 90 dias,142.62
84389,100704,DOC-4070,28,130,18,2-4328,2026-07-20,,2563.74,0.00,2563.74,35.99,Em Aberto,55,Fase 2 - 30 a 60 dias,100.72
68865,100705,DOC-2424,25,224,20,3-2578,2025-10-25,2025-12-13,3445.15,3445.15,0.00,46.61,Baixado,49,Fase 2 - 30 a 60 dias,136.54
39434,100706,DOC-5603,23,927,67,6-8839,2024-10-05,2024-11-10,1041.87,1041.87,0.00,12.64,Baixado,36,Fase 2 - 30 a 60 dias,35.09
60736,100707,DOC-3965,16,658,71,7-3276,2025-03-15,2025-04-27,167.84,167.84,0.00,1.66,Baixado,43,Fase 2 - 30 a 60 dias,6.49
18379,100708,DOC-1297,42,833,20,6-5468,2026-07-10,2026-07-11,1430.82,410.65,1020.17,0.24,Baixado parcialmente,1,Fase 1 - 01 a 29 dias,28.53
34898,100709,DOC-1853,19,913,20,3-3301,2025-05-28,2025-10-26,5171.11,5171.11,0.00,120.45,Baixado,151,Fase 4 - 91+ dias,335.64
79614,100710,DOC-7285,56,720,39,2-5321,2024-05-15,2024-05-22,1190.50,1190.50,0.00,1.44,Baixado,7,Fase 1 - 01 a 29 dias,26.86
96856,100711,DOC-7035,49,893,20,3-8736,2025-10-10,2025-11-21,1482.71,1482.71,0.00,9.51,Baixado,42,Fase 2 - 30 a 60 dias,45.80
15469,100712,DOC-1966,28,623,18,2-2091,2025-10-05,2025-10-12,3862.75,3862.75,0.00,7.40,Baixado,7,Fase 1 - 01 a 29 dias,80.21
24367,100713,DOC-9029,21,132,20,7-2268,2026-06-20,2026-07-12,2325.96,1830.01,495.95,18.90,Baixado parcialmente,22,Fase 1 - 01 a 29 dias,56.17
42841,100714,DOC-5722,9,735,18,6-1478,2024-09-10,2024-09-18,1539.42,1539.42,0.00,3.61,Baixado,8,Fase 1 - 01 a 29 dias,38.09
67862,100715,DOC-9762,34,704,20,7-2056,2024-05-20,2024-06-06,2091.56,1530.36,561.20,8.17,Baixado parcialmente,17,Fase 1 - 01 a 29 dias,46.09
22348,100716,DOC-4588,21,132,67,2-4100,2026-06-15,2026-09-05,1110.54,1110.54,0.00,35.65,Baixado,82,Fase 3 - 61 a 90 dias,49.21
77658,100717,DOC-9767,17,792,20,7-4911,2025-07-15,2025-07-15,1201.54,1201.54,0.00,0.00,Baixado,0,Fase 1 - 01 a 29 dias,0.00
77458,100718,DOC-3261,31,399,18,2-3812,2024-01-15,2024-03-05,2921.51,2467.65,453.86,55.67,Baixado parcialmente,50,Fase 2 - 30 a 60 dias,119.85
60402,100719,DOC-9077,44,762,20,5-7925,2024-05-15,2024-06-26,2618.07,2618.07,0.00,22.11,Baixado,42,Fase 2 - 30 a 60 dias,88.01
33152,100720,DOC-6085,2,834,20,5-4162,2026-03-20,2026-03-20,5670.38,5670.38,0.00,0.00,Baixado,0,Fase 1 - 01 a 29 dias,0.00
64396,100721,DOC-1307,2,620,71,4-1515,2024-04-15,2024-07-28,224.35,224.35,0.00,6.73,Baixado,104,Fase 4 - 91+ dias,11.95
55597,100722,DOC-9493,17,363,18,4-1044,2026-01-10,2026-06-02,1965.09,1965.09,0.00,37.83,Baixado,143,Fase 4 - 91+ dias,126.71
17372,100723,DOC-7944,47,100,20,6-7198,2024-11-20,2024-11-24,1393.39,1393.39,0.00,1.10,Baixado,4,Fase 1 - 01 a 29 dias,28.62
16089,100724,DOC-2997,34,704,20,2-9402,2025-11-05,2025-11-06,5029.07,3264.73,1764.34,0.90,Baixado parcialmente,1,Fase 1 - 01 a 29 dias,87.63
83012,100725,DOC-7699,10,785,18,5-6202,2025-01-25,2025-03-05,4594.28,4594.28,0.00,49.28,Baixado,39,Fase 2 - 30 a 60 dias,173.74
60736,100726,DOC-6671,16,658,71,7-3276,2025-08-15,2025-08-15,165.56,110.59,54.97,0.00,Baixado parcialmente,0,Fase 1 - 01 a 29 dias,0.00
44374,100727,DOC-1531,34,704,67,2-7504,2026-01-28,2026-06-06,973.01,973.01,0.00,46.38,Baixado,129,Fase 4 - 91+ dias,59.11
81855,100728,DOC-8804,21,132,20,4-7562,2025-05-28,,4600.09,0.00,4600.09,520.58,Em Aberto,473,Fase 4 - 91+ dias,786.97
28423,100729,DOC-6671,44,762,71,2-9134,2024-07-28,,757.75,0.00,757.75,220.71,Em Aberto,777,Fase 4 - 91+ dias,242.33
22979,100730,DOC-4730,10,387,71,5-8477,2025-03-25,2025-10-28,420.33,420.33,0.00,32.60,Baixado,217,Fase 4 - 91+ dias,42.44
24725,100731,DOC-4112,16,658,20,3-3372,2026-01-28,2026-08-04,3273.95,3273.95,0.00,196.76,Baixado,188,Fase 4 - 91+ dias,240.76
89062,100732,DOC-5851,51,312,18,2-5510,2024-10-15,2024-11-19,2935.82,2935.82,0.00,23.52,Baixado,35,Fase 2 - 30 a 60 dias,95.08
47537,100733,DOC-8775,21,323,18,2-9279,2024-07-10,2024-07-19,3577.35,3577.35,0.00,5.18,Baixado,9,Fase 1 - 01 a 29 dias,79.91
15404,100734,DOC-2597,58,636,71,6-4257,2026-01-28,2026-03-24,556.04,457.05,98.99,8.96,Baixado parcialmente,55,Fase 2 - 30 a 60 dias,19.60
33889,100735,DOC-1280,2,834,20,5-3578,2024-06-25,2024-07-05,1421.86,1421.86,0.00,1.99,Baixado,10,Fase 1 - 01 a 29 dias,34.44
47580,100736,DOC-6657,28,130,20,5-5269,2026-05-10,2026-08-22,2972.75,2972.75,0.00,100.34,Baixado,104,Fase 4 - 91+ dias,144.97
79706,100737,DOC-1264,58,636,71,7-2339,2025-07-05,2025-10-11,668.36,668.36,0.00,16.98,Baixado,98,Fase 4 - 91+ dias,36.19
98807,100738,DOC-5440,2,834,18,4-4455,2026-07-25,2026-08-02,1074.46,1074.46,0.00,1.69,Baixado,8,Fase 1 - 01 a 29 dias,22.03
15564,100739,DOC-9846,17,792,20,6-9700,2026-06-05,2026-06-13,2127.09,1081.41,1045.68,3.73,Baixado parcialmente,8,Fase 1 - 01 a 29 dias,51.68
45645,100740,DOC-4157,37,839,20,4-7405,2024-06-25,2024-07-12,3297.15,3297.15,0.00,16.34,Baixado,17,Fase 1 - 01 a 29 dias,72.15
73245,100741,DOC-3070,31,532,18,6-3353,2026-09-10,2026-09-10,2682.70,2682.70,0.00,0.00,Baixado,0,Fase 1 - 01 a 29 dias,0.00
45674,100742,DOC-5980,31,399,18,5-5816,2026-02-15,,1265.00,0.00,1265.00,70.59,Em Aberto,210,Fase 4 - 91+ dias,113.14
58433,100743,DOC-5519,31,532,18,6-3021,2024-06-15,2024-10-22,4007.00,2012.95,1994.05,200.57,Baixado parcialmente,129,Fase 4 - 91+ dias,251.24
21734,100744,DOC-1759,49,840,18,2-5321,2024-04-05,2025-07-28,1246.79,1246.79,0.00,82.13,Baixado,479,Fase 4 - 91+ dias,212.56
49948,100745,DOC-6364,8,984,20,3-9045,2024-05-28,2024-06-02,2371.52,2371.52,0.00,3.78,Baixado,5,Fase 1 - 01 a 29 dias,47.80
75340,100746,DOC-1347,31,399,18,2-4939,2025-04-25,2025-05-10,1605.79,1605.79,0.00,6.90,Baixado,15,Fase 1 - 01 a 29 dias,41.53
85818,100747,DOC-3932,17,792,20,3-8264,2024-07-10,,6453.78,0.00,6453.78,830.46,Em Aberto,795,Fase 4 - 91+ dias,2093.55
93574,100748,DOC-4004,2,620,20,2-4204,2024-08-10,2024-08-19,1949.42,1949.42,0.00,3.78,Baixado,9,Fase 1 - 01 a 29 dias,45.73
59163,100749,DOC-9725,21,132,67,6-9220,2025-09-20,2025-10-14,405.63,405.63,0.00,2.38,Baixado,24,Fase 1 - 01 a 29 dias,11.91
94177,100750,DOC-7369,49,840,71,3-6108,2025-01-10,2025-02-01,539.50,539.50,0.00,1.90,Baixado,22,Fase 1 - 01 a 29 dias,13.04
62885,100751,DOC-5136,25,512,18,5-2443,2024-06-25,2024-06-25,1209.08,1209.08,0.00,0.00,Baixado,0,Fase 1 - 01 a 29 dias,0.00
30319,100752,DOC-1194,19,913,20,4-1515,2025-10-10,2025-10-19,5402.87,5402.87,0.00,9.37,Baixado,9,Fase 1 - 01 a 29 dias,129.31
70064,100753,DOC-7671,16,658,20,3-4811,2026-05-15,2026-05-22,2397.11,2397.11,0.00,2.81,Baixado,7,Fase 1 - 01 a 29 dias,58.31
99513,100754,DOC-4082,47,100,20,6-6436,2026-04-15,2026-05-14,3570.90,1383.16,2187.74,17.63,Baixado parcialmente,29,Fase 1 - 01 a 29 dias,95.83
30319,100755,DOC-5025,19,913,20,4-1515,2025-01-10,2025-02-27,5563.73,5563.73,0.00,65.87,Baixado,48,Fase 2 - 30 a 60 dias,216.50
49901,100756,DOC-6716,42,689,20,3-8629,2025-07-15,2025-08-18,2990.93,2990.93,0.00,39.77,Baixado,34,Fase 2 - 30 a 60 dias,106.83
64432,100757,DOC-5248,10,387,18,6-4539,2025-10-05,2025-10-14,3352.99,3352.99,0.00,7.73,Baixado,9,Fase 1 - 01 a 29 dias,83.34
38691,100758,DOC-6854,44,762,71,7-7352,2025-07-05,2025-08-27,468.71,468.71,0.00,4.41,Baixado,53,Fase 2 - 30 a 60 dias,19.93
45582,100759,DOC-6657,34,704,20,3-9986,2025-05-10,2025-05-20,1676.56,1676.56,0.00,5.38,Baixado,10,Fase 1 - 01 a 29 dias,38.26
37588,100760,DOC-2346,10,785,18,2-1459,2024-10-15,2025-08-24,4057.19,4057.19,0.00,296.78,Baixado,313,Fase 4 - 91+ dias,436.38
